symbol,identifier,purpose,lastPrice,change,pChange,previousClose,finalQuantity,totalTurnover,marketCap,yearHigh,yearLow,iep,chartTodayPath
SUDARSCHEM,SUDARSCHEMEQN, DIVIDEND - RS 6 PER SHARE,571.0,0.5499999999999545,0.09641511087736952,570.45,162,92502.0,-,794.0,496.5,571.0,https://static.nseindia.com/sparklines/today/preOpen_SUDARSCHEMEQN.jpg
SPIC,SPICEQN, ANNUAL GENERAL MEETING,57.3,0.04999999999999716,0.08733624454147976,57.25,7021,402303.3,-,68.45,23.75,57.3,https://static.nseindia.com/sparklines/today/preOpen_SPICEQN.jpg
FORCEMOT,FORCEMOTEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,1091.0,0.9500000000000455,0.08715196550617361,1090.05,40,43640.0,-,1740.0,1060.0,1091.0,https://static.nseindia.com/sparklines/today/preOpen_FORCEMOTEQN.jpg
VLSFINANCE,VLSFINANCEEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE,182.0,0.15000000000000568,0.08248556502612356,181.85,20,3640.0,-,264.9,71.1,182.0,https://static.nseindia.com/sparklines/today/preOpen_VLSFINANCEEQN.jpg
EDELWEISS,EDELWEISSEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.55 PER SHARE,61.0,0.04999999999999716,0.0820344544708731,60.95,1234,75274.0,-,100.9,56.7,61.0,https://static.nseindia.com/sparklines/today/preOpen_EDELWEISSEQN.jpg
PRICOLLTD,PRICOLLTDEQN, RIGHTS 2:7 @ PREMIUM RS 29/-,126.95,0.10000000000000853,0.07883326763895036,126.85,967,122760.65,-,139.5,54.75,126.95,https://static.nseindia.com/sparklines/today/preOpen_PRICOLLTDEQN.jpg
GFLLIMITED,GFLLIMITEDEQN, DEMERGER,64.8,0.04999999999999716,0.07722007722007283,64.75,50,3240.0,-,118.0,60.5,64.8,https://static.nseindia.com/sparklines/today/preOpen_GFLLIMITEDEQN.jpg
NUVOCO,NUVOCOEQN,,390.0,0.30000000000001137,0.07698229407236627,389.7,447,174330.0,-,577.9,377.1,390.0,-
BEPL,BEPLEQN,INTERIM DIVIDEND - RE 1  PER SHARE,131.0,0.09999999999999432,0.07639419404124852,130.9,263,34453.0,-,222.5,125.3,131.0,https://static.nseindia.com/sparklines/today/preOpen_BEPLEQN.jpg
AIROLAM,AIROLAMEQN,,70.9,0.05000000000001137,0.07057163020467377,70.85,200,14180.0,-,90.1,52.0,70.9,-
CONTROLPR,CONTROLPREQN,INTERIM DIVIDEND - RS 4 PER SHARE,357.0,0.25,0.0700770847932726,356.75,4,1428.0,-,445.0,220.0,357.0,https://static.nseindia.com/sparklines/today/preOpen_CONTROLPREQN.jpg
ISFT,ISFTEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,215.9,0.15000000000000568,0.06952491309386127,215.75,53,11442.7,-,258.8,62.2,215.9,https://static.nseindia.com/sparklines/today/preOpen_ISFTEQN.jpg
GENUSPOWER,GENUSPOWEREQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.50 PER SHARE,72.95,0.04999999999999716,0.06858710562413875,72.9,984,71782.8,-,94.15,36.8,72.95,https://static.nseindia.com/sparklines/today/preOpen_GENUSPOWEREQN.jpg
CONFIPET,CONFIPETEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.10 PER SHARE,73.0,0.04999999999999716,0.06854009595613043,72.95,2042,149066.0,-,95.4,37.1,73.0,https://static.nseindia.com/sparklines/today/preOpen_CONFIPETEQN.jpg
NDTV,NDTVEQN, ANNUAL GENERAL MEETING,163.7,0.09999999999999432,0.061124694376524645,163.6,450,73665.0,-,186.0,46.6,163.7,https://static.nseindia.com/sparklines/today/preOpen_NDTVEQN.jpg
JINDRILL,JINDRILLEQN, DIVIDEND - RS 0.50 PER SHARE,197.0,0.09999999999999432,0.050787201625187565,196.9,510,100470.0,-,221.45,83.65,197.0,https://static.nseindia.com/sparklines/today/preOpen_JINDRILLEQN.jpg
KANSAINER,KANSAINEREQN, INTERIM DIVIDEND - RS 1.25 PER SHARE,495.0,0.25,0.05053057099545225,494.75,170,84150.0,-,675.0,470.5,495.0,https://static.nseindia.com/sparklines/today/preOpen_KANSAINEREQN.jpg
ASTRAMICRO,ASTRAMICROEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 1.20 PER SHARE,201.4,0.09999999999999432,0.0496770988574239,201.3,461,92845.4,-,290.0,108.35,201.4,https://static.nseindia.com/sparklines/today/preOpen_ASTRAMICROEQN.jpg
DANGEE,DANGEEEQN, ANNUAL GENERAL MEETING,217.35,0.09999999999999432,0.04602991944763835,217.25,2,434.7,-,228.75,127.0,217.35,https://static.nseindia.com/sparklines/today/preOpen_DANGEEEQN.jpg
JSWENERGY,JSWENERGYBEN,,338.0,0.14999999999997726,0.044398401657533594,337.85,2073,700674.0,-,408.0,71.05,338.0,-
DCMSHRIRAM,DCMSHRIRAMEQN,INTERIM DIVIDEND - RS 5.20 PER SHARE,1070.35,0.4499999999998181,0.042060005607983744,1069.9,47,50306.45,-,1250.0,451.0,1070.35,https://static.nseindia.com/sparklines/today/preOpen_DCMSHRIRAMEQN.jpg
HATSUN,HATSUNEQN, ANNUAL GENERAL MEETING,1111.0,0.4500000000000455,0.04052046283373513,1110.55,28,31108.0,-,1525.95,700.0,1111.0,https://static.nseindia.com/sparklines/today/preOpen_HATSUNEQN.jpg
REDINGTON,REDINGTONEQN, BONUS 1:1,165.05,0.05000000000001137,0.030303030303037194,165.0,8137,1343011.85,-,179.2,73.55,165.05,https://static.nseindia.com/sparklines/today/preOpen_REDINGTONEQN.jpg
SOMANYCERA,SOMANYCERAEQN, INTERIM DIVIDEND - RS 2.40 PER SHARE,810.15,0.1999999999999318,0.02469288227667532,809.95,2,1620.3,-,970.0,400.0,810.15,https://static.nseindia.com/sparklines/today/preOpen_SOMANYCERAEQN.jpg
BASF,BASFEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE/SPECIAL DIVIDEND - RS 5 PER SHARE,2800.0,0.650000000000091,0.023219675996216656,2799.35,11,30800.0,-,3930.0,1863.25,2800.0,https://static.nseindia.com/sparklines/today/preOpen_BASFEQN.jpg
AMIORG,AMIORGEQN,,937.0,0.20000000000004547,0.021349274124684615,936.8,37,34669.0,-,1434.45,841.0,937.0,-
RALLIS,RALLISEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,246.0,0.05000000000001137,0.02032933523074258,245.95,740,182040.0,-,362.6,241.8,246.0,https://static.nseindia.com/sparklines/today/preOpen_RALLISEQN.jpg
SWSOLAR,SWSOLAREQN, INTERIM DIVIDEND - RS 6 PER SHARE,354.0,0.05000000000001137,0.01412628902387664,353.95,1465,518610.0,-,509.1,183.5,354.0,https://static.nseindia.com/sparklines/today/preOpen_SWSOLAREQN.jpg
INGERRAND,INGERRANDEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,1425.0,0.20000000000004547,0.014037057832681462,1424.8,15,21375.0,-,1503.0,667.05,1425.0,https://static.nseindia.com/sparklines/today/preOpen_INGERRANDEQN.jpg
LAOPALA,LAOPALAEQN,INTERIM DIVIDEND - RS  1.50 PER SHARE,358.1,0.05000000000001137,0.013964530093565526,358.05,109,39032.9,-,456.5,200.25,358.1,https://static.nseindia.com/sparklines/today/preOpen_LAOPALAEQN.jpg
CCL,CCLEQN,INTERIM DIVIDEND - RS 3 PER SHARE,461.4,0.049999999999954525,0.010837758751480336,461.35,632,291604.8,-,514.95,226.35,461.4,https://static.nseindia.com/sparklines/today/preOpen_CCLEQN.jpg
SIRCA,SIRCAEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE,488.0,0.05000000000001137,0.010246951531921584,487.95,51,24888.0,-,625.0,283.0,488.0,https://static.nseindia.com/sparklines/today/preOpen_SIRCAEQN.jpg
NEWGEN,NEWGENEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 3.50 PER SHARE,551.5,0.049999999999954525,0.009067005168184698,551.45,93,51289.5,-,755.0,271.55,551.5,https://static.nseindia.com/sparklines/today/preOpen_NEWGENEQN.jpg
SEAMECLTD,SEAMECLTDEQN, INTERIM DIVIDEND - RE 1  PER SHARE,1171.7,0.049999999999954525,0.00426748602397939,1171.65,26,30464.2,-,1306.0,342.9,1171.7,https://static.nseindia.com/sparklines/today/preOpen_SEAMECLTDEQN.jpg
BIRLACORPN,BIRLACORPNEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 10 PER SH,1158.95,0.0,0.0,1158.95,124,143709.8,-,1650.0,751.65,1158.95,https://static.nseindia.com/sparklines/today/preOpen_BIRLACORPNEQN.jpg
OIL,OILEQN,INTERIM DIVIDEND - RS 5.75 PER SH,231.9,0.0,0.0,231.9,1827,423681.3,-,267.8,112.0,231.9,https://static.nseindia.com/sparklines/today/preOpen_OILEQN.jpg
RADIOCITY,RADIOCITYEQN, ANNUAL GENERAL MEETING,24.1,0.0,0.0,24.1,1001,24124.1,-,29.6,22.15,24.1,https://static.nseindia.com/sparklines/today/preOpen_RADIOCITYEQN.jpg
SHRENIK,SHRENIKBEN,,3.0,0.0,0.0,3.0,24377,73131.0,-,4.6,1.4,3.0,-
RCOM,RCOMBEN,,3.35,0.0,0.0,3.35,85160,285286.0,-,5.05,1.5,3.35,-
CMSINFO,CMSINFOEQN,,252.7,0.0,0.0,252.7,3211,811419.7,-,317.45,215.1,252.7,-
SEQUENT,SEQUENTEQN, DIVIDEND - RS 0.50 PER SHARE,155.05,0.0,0.0,155.05,2973,460963.65,-,336.5,142.1,155.05,https://static.nseindia.com/sparklines/today/preOpen_SEQUENTEQN.jpg
DHRUV,DHRUVEQN,,55.4,0.0,0.0,55.4,102,5650.8,-,84.35,47.7,55.4,-
DHANBANK,DHANBANKEQN, ANNUAL GENERAL MEETING,14.05,0.0,0.0,14.05,21,295.05,-,20.2,13.0,14.05,https://static.nseindia.com/sparklines/today/preOpen_DHANBANKEQN.jpg
DOLLAR,DOLLAREQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 2.40 PER SHARE,543.25,0.0,0.0,543.25,490,266192.5,-,665.0,226.5,543.25,https://static.nseindia.com/sparklines/today/preOpen_DOLLAREQN.jpg
PARACABLES,PARACABLESBEN,,12.55,0.0,0.0,12.55,156,1957.8,-,24.4,8.05,12.55,-
GOACARBON,GOACARBONEQN, ANNUAL GENERAL MEETING,378.4,0.0,0.0,378.4,17,6432.8,-,483.85,266.0,378.4,https://static.nseindia.com/sparklines/today/preOpen_GOACARBONEQN.jpg
HLVLTD,HLVLTDBEN,,10.0,0.0,0.0,10.0,502,5020.0,-,13.1,5.05,10.0,-
SATIA,SATIAEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.10 PER SHARE,96.95,0.0,0.0,96.95,356,34514.2,-,118.0,73.0,96.95,https://static.nseindia.com/sparklines/today/preOpen_SATIAEQN.jpg
GEPIL,GEPILEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,168.3,0.0,0.0,168.3,160,26928.0,-,372.0,167.0,168.3,https://static.nseindia.com/sparklines/today/preOpen_GEPILEQN.jpg
VIKASWSP,VIKASWSPBEN,,3.7,0.0,0.0,3.7,3709,13723.3,-,8.05,2.95,3.7,-
STYLAMIND,STYLAMINDEQN, ANNUAL GENERAL MEETING,940.65,0.0,0.0,940.65,1,940.65,-,1419.9,861.1,940.65,-
NFL,NFLEQN, ANNUAL GENERAL MEETING,50.0,0.0,0.0,50.0,844,42200.0,-,73.7,37.4,50.0,https://static.nseindia.com/sparklines/today/preOpen_NFLEQN.jpg
ASALCBR,ASALCBREQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,440.8,0.0,0.0,440.8,10,4408.0,-,653.65,340.0,440.8,https://static.nseindia.com/sparklines/today/preOpen_ASALCBREQN.jpg
TIRUPATIFL,TIRUPATIFLEQN, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 2/- PER SHARE,13.35,0.0,0.0,13.35,1972,26326.2,-,17.05,2.71,13.35,-
SOMICONVEY,SOMICONVEYEQN, ANNUAL GENERAL MEETING,44.05,0.0,0.0,44.05,1004,44226.2,-,68.25,30.0,44.05,https://static.nseindia.com/sparklines/today/preOpen_SOMICONVEYEQN.jpg
TIMESGTY,TIMESGTYEQN, ANNUAL GENERAL MEETING,78.8,0.0,0.0,78.8,4261,335766.8,-,81.05,21.0,78.8,https://static.nseindia.com/sparklines/today/preOpen_TIMESGTYEQN.jpg
VIVIMEDLAB,VIVIMEDLABEQN, ANNUAL GENERAL MEETING,19.2,0.0,0.0,19.2,50,960.0,-,41.5,13.05,19.2,https://static.nseindia.com/sparklines/today/preOpen_VIVIMEDLABEQN.jpg
UNIINFO,UNIINFOEQN,,29.2,0.0,0.0,29.2,2,58.4,-,42.9,27.15,29.2,-
SALONA,SALONAEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,248.8,0.0,0.0,248.8,67,16669.6,-,350.0,71.5,248.8,https://static.nseindia.com/sparklines/today/preOpen_SALONAEQN.jpg
MANAKALUCO,MANAKALUCOBEN,,24.65,0.0,0.0,24.65,600,14790.0,-,33.65,8.25,24.65,-
BIOFILCHEM,BIOFILCHEMEQN, ANNUAL GENERAL MEETING,68.25,0.0,0.0,68.25,51,3480.75,-,107.0,54.45,68.25,https://static.nseindia.com/sparklines/today/preOpen_BIOFILCHEMEQN.jpg
GPPL,GPPLEQN, INTERIM DIVIDEND - RS 1.60 PER SHARE,91.2,0.0,0.0,91.2,468,42681.6,-,124.3,89.3,91.2,https://static.nseindia.com/sparklines/today/preOpen_GPPLEQN.jpg
HEIDELBERG,HEIDELBERGEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 8 PER SHARE,200.6,0.0,0.0,200.6,213,42727.8,-,284.95,199.6,200.6,https://static.nseindia.com/sparklines/today/preOpen_HEIDELBERGEQN.jpg
SURANASOL,SURANASOLBEN,,26.3,0.0,0.0,26.3,937,24643.1,-,43.2,8.2,26.3,-
SCHNEIDER,SCHNEIDEREQN, ANNUAL GENERAL MEETING,125.85,0.0,0.0,125.85,4268,537127.8,-,147.15,87.3,125.85,https://static.nseindia.com/sparklines/today/preOpen_SCHNEIDEREQN.jpg
TIRUMALCHM,TIRUMALCHMEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 2.20 PER SHARE,242.3,0.0,0.0,242.3,1293,313293.9,-,335.75,81.2,242.3,https://static.nseindia.com/sparklines/today/preOpen_TIRUMALCHMEQN.jpg
FSC,FSCEQN, DIVIDEND - RS 1.25 PER SHARE,65.6,0.0,0.0,65.6,7,459.2,-,122.0,58.95,65.6,https://static.nseindia.com/sparklines/today/preOpen_FSCEQN.jpg
HINDMOTORS,HINDMOTORSEQN, ANNUAL GENERAL MEETING,11.4,0.0,0.0,11.4,3252,37072.8,-,18.15,6.05,11.4,https://static.nseindia.com/sparklines/today/preOpen_HINDMOTORSEQN.jpg
SKIPPER,SKIPPEREQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.10 PER SHARE,70.0,0.0,0.0,70.0,15,1050.0,-,98.35,49.5,70.0,https://static.nseindia.com/sparklines/today/preOpen_SKIPPEREQN.jpg
IRFC,IRFCEQN, INTERIM DIVIDEND - RS 0.77 PER SHARE,22.45,0.0,0.0,22.45,22406,503014.7,-,26.7,20.8,22.45,https://static.nseindia.com/sparklines/today/preOpen_IRFCEQN.jpg
RIIL,RIILEQN, DIVIDEND - RS 3 PER SHARE,815.45,0.0,0.0,815.45,4297,3503988.65,-,1032.6,347.0,815.45,https://static.nseindia.com/sparklines/today/preOpen_RIILEQN.jpg
AIRAN,AIRANEQN, ANNUAL GENERAL MEETING,22.5,0.0,0.0,22.5,1182,26595.0,-,35.95,15.05,22.5,https://static.nseindia.com/sparklines/today/preOpen_AIRANEQN.jpg
AJRINFRA,AJRINFRABEN,,2.25,0.0,0.0,2.25,7356,16551.0,-,3.7,0.65,2.25,-
PARAS,PARASEQN,,659.6,0.0,0.0,659.6,385,253946.0,-,1258.2,460.0,659.6,-
KIRLOSBROS,KIRLOSBROSEQN, DIVIDEND - RS 3  PER SHARE,320.05,0.0,0.0,320.05,116,37125.8,-,499.2,150.3,320.05,https://static.nseindia.com/sparklines/today/preOpen_KIRLOSBROSEQN.jpg
TIL,TILEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 1.75 PER SHARE,126.95,0.0,0.0,126.95,80,10156.0,-,243.5,118.7,126.95,https://static.nseindia.com/sparklines/today/preOpen_TILEQN.jpg
KREBSBIO,KREBSBIOEQN, ANNUAL GENERAL MEETING,154.3,0.0,0.0,154.3,38,5863.4,-,227.9,83.1,154.3,https://static.nseindia.com/sparklines/today/preOpen_KREBSBIOEQN.jpg
TARC,TARCEQN, ANNUAL GENERAL MEETING,41.45,0.0,0.0,41.45,106,4393.7,-,60.75,25.2,41.45,https://static.nseindia.com/sparklines/today/preOpen_TARCEQN.jpg
ITI,ITIEQN, ANNUAL GENERAL MEETING,109.15,0.0,0.0,109.15,3418,373074.7,-,143.8,102.0,109.15,https://static.nseindia.com/sparklines/today/preOpen_ITIEQN.jpg
ORIENTCEM,ORIENTCEMEQN,INTERIM DIVIDEND - RS 0.75 PER SHARE,166.1,0.0,0.0,166.1,205,34050.5,-,185.55,89.0,166.1,https://static.nseindia.com/sparklines/today/preOpen_ORIENTCEMEQN.jpg
HIL,HILEQN,INTERIM DIVIDEND - RS 20 PER SHARE,4003.15,0.0,0.0,4003.15,1,4003.15,-,6758.05,2790.0,4003.15,https://static.nseindia.com/sparklines/today/preOpen_HILEQN.jpg
PBAINFRA,PBAINFRAEQN, ANNUAL GENERAL MEETING,14.65,0.0,0.0,14.65,9,131.85,-,22.05,7.15,14.65,https://static.nseindia.com/sparklines/today/preOpen_PBAINFRAEQN.jpg
SHALPAINTS,SHALPAINTSEQN, ANNUAL GENERAL MEETING,135.0,0.0,0.0,135.0,5,675.0,-,151.0,83.0,135.0,https://static.nseindia.com/sparklines/today/preOpen_SHALPAINTSEQN.jpg
EXPLEOSOL,EXPLEOSOLEQN, ANNUAL GENERAL MEETING,1433.55,0.0,0.0,1433.55,9,12901.95,-,1874.0,469.0,1433.55,https://static.nseindia.com/sparklines/today/preOpen_EXPLEOSOLEQN.jpg
PENIND,PENINDEQN, ANNUAL GENERAL MEETING,39.3,0.0,0.0,39.3,777,30536.1,-,48.0,16.2,39.3,https://static.nseindia.com/sparklines/today/preOpen_PENINDEQN.jpg
MANAKCOAT,MANAKCOATBEN,,31.45,0.0,0.0,31.45,2130,66988.5,-,62.55,10.6,31.45,-
VINEETLAB,VINEETLABEQN, ANNUAL GENERAL MEETING,67.6,0.0,0.0,67.6,300,20280.0,-,124.0,44.0,67.6,-
JKIL,JKILEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,174.25,0.0,0.0,174.25,1,174.25,-,232.0,148.9,174.25,https://static.nseindia.com/sparklines/today/preOpen_JKILEQN.jpg
NILAINFRA,NILAINFRAEQN, ANNUAL GENERAL MEETING,7.1,0.0,0.0,7.1,9,63.9,-,10.6,4.05,7.1,https://static.nseindia.com/sparklines/today/preOpen_NILAINFRAEQN.jpg
PCBL,PCBLEQN,INTERIM DIVIDEND - RS 10 PER SHARE,215.6,0.0,0.0,215.6,186,40101.6,-,254.5,204.6,215.6,-
BRIGHT,BRIGHTSMN,,6.95,0.0,0.0,6.95,3000,20850.0,-,15.55,4.6,6.95,https://static.nseindia.com/sparklines/today/preOpen_BRIGHTSMN.jpg
VIVIDHA,VIVIDHABEN,,1.95,0.0,0.0,1.95,29972,58445.4,-,3.15,0.65,1.95,-
ARVIND,ARVINDEQN, ANNUAL GENERAL MEETING,128.95,0.0,0.0,128.95,2361,304450.95,-,158.75,59.0,128.95,https://static.nseindia.com/sparklines/today/preOpen_ARVINDEQN.jpg
MCL,MCLEQN, ANNUAL GENERAL MEETING,31.0,0.0,0.0,31.0,363,11253.0,-,107.0,29.45,31.0,https://static.nseindia.com/sparklines/today/preOpen_MCLEQN.jpg
GLAXO,GLAXOEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 30 PER SHARE,1565.35,0.0,0.0,1565.35,13,20349.55,-,1918.75,1376.0,1565.35,https://static.nseindia.com/sparklines/today/preOpen_GLAXOEQN.jpg
MAGNUM,MAGNUMEQN, ANNUAL GENERAL MEETING,12.8,0.0,0.0,12.8,75,960.0,-,16.4,4.0,12.8,https://static.nseindia.com/sparklines/today/preOpen_MAGNUMEQN.jpg
JITFINFRA,JITFINFRABEN,,159.75,0.0,0.0,159.75,58,9265.5,-,337.25,7.25,159.75,https://static.nseindia.com/sparklines/today/preOpen_JITFINFRABEN.jpg
NHPC,NHPCEQN,INTERIM DIVIDEND - RS 1.31 PER SHARE,29.95,0.0,0.0,29.95,4926,147533.7,-,37.05,23.05,29.95,https://static.nseindia.com/sparklines/today/preOpen_NHPCEQN.jpg
NRAIL,NRAILEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SH,236.6,0.0,0.0,236.6,18,4258.8,-,361.15,193.85,236.6,https://static.nseindia.com/sparklines/today/preOpen_NRAILEQN.jpg
JUSTDIAL,JUSTDIALEQN, BUYBACK,800.7,0.0,0.0,800.7,1306,1045714.2,-,1138.0,605.1,800.7,https://static.nseindia.com/sparklines/today/preOpen_JUSTDIALEQN.jpg
DIGISPICE,DIGISPICEEQN, ANNUAL GENERAL MEETING,38.0,0.0,0.0,38.0,35,1330.0,-,114.7,30.1,38.0,https://static.nseindia.com/sparklines/today/preOpen_DIGISPICEEQN.jpg
TEGA,TEGAEQN,,482.05,0.0,0.0,482.05,233,112317.65,-,767.7,480.0,482.05,-
ADANIPOWER,ADANIPOWEREQN, ANNUAL GENERAL MEETING,132.0,0.0,0.0,132.0,333530,44025960.0,-,166.9,52.8,132.0,https://static.nseindia.com/sparklines/today/preOpen_ADANIPOWEREQN.jpg
FINOPB,FINOPBEQN,,322.6,0.0,0.0,322.6,117,37744.2,-,582.95,321.05,322.6,-
ARVINDFASN,ARVINDFASNEQN, ANNUAL GENERAL MEETING,288.0,0.0,0.0,288.0,17,4896.0,-,364.4,123.0,288.0,https://static.nseindia.com/sparklines/today/preOpen_ARVINDFASNEQN.jpg
BEML,BEMLEQN,EXTRA ORDINARY GENERAL MEETING,1730.55,0.0,0.0,1730.55,237,410140.35,-,2085.0,938.1,1730.55,https://static.nseindia.com/sparklines/today/preOpen_BEMLEQN.jpg
MTARTECH,MTARTECHEQN,INTERIM DIVIDEND - RS 3 PER SHARE,1905.95,0.0,0.0,1905.95,339,646117.05,-,2563.3,860.0,1905.95,https://static.nseindia.com/sparklines/today/preOpen_MTARTECHEQN.jpg
MSPL,MSPLEQN, EXTRA ORDINARY GENERAL MEETING,11.3,0.0,0.0,11.3,2226,25153.8,-,18.9,7.0,11.3,-
PRESSMN,PRESSMNEQN, ANNUAL GENERAL MEETING,41.0,0.0,0.0,41.0,196,8036.0,-,53.5,20.4,41.0,https://static.nseindia.com/sparklines/today/preOpen_PRESSMNEQN.jpg
TVTODAY,TVTODAYEQN, DIVIDEND - RS 2.50 PER SHARE,406.3,0.0,0.0,406.3,24,9751.2,-,460.1,249.3,406.3,https://static.nseindia.com/sparklines/today/preOpen_TVTODAYEQN.jpg
AEGISCHEM,AEGISCHEMEQN,INTERIM DIVDEND - RS 2 PER SHARE,223.5,0.0,0.0,223.5,1622,362517.0,-,387.9,191.75,223.5,https://static.nseindia.com/sparklines/today/preOpen_AEGISCHEMEQN.jpg
VASWANI,VASWANIEQN, ANNUAL GENERAL MEETING,21.3,0.0,0.0,21.3,52,1107.6,-,38.5,6.75,21.3,https://static.nseindia.com/sparklines/today/preOpen_VASWANIEQN.jpg
EPL,EPLEQN, INTERIM DIVIDEND - RS 2.15 PER SHARE,166.8,0.0,0.0,166.8,495,82566.0,-,291.95,160.05,166.8,https://static.nseindia.com/sparklines/today/preOpen_EPLEQN.jpg
FMGOETZE,FMGOETZEEQN, ANNUAL GENERAL MEETING,227.15,0.0,0.0,227.15,50,11357.5,-,358.95,202.35,227.15,https://static.nseindia.com/sparklines/today/preOpen_FMGOETZEEQN.jpg
SUNFLAG,SUNFLAGEQN, ANNUAL GENERAL MEETING,72.85,0.0,0.0,72.85,37,2695.45,-,96.65,56.6,72.85,https://static.nseindia.com/sparklines/today/preOpen_SUNFLAGEQN.jpg
IVC,IVCBEN,,8.2,0.0,0.0,8.2,121,992.2,-,11.25,3.7,8.2,-
TFCILTD,TFCILTDEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.80 PER SHARE,63.2,0.0,0.0,63.2,7,442.4,-,83.35,51.6,63.2,https://static.nseindia.com/sparklines/today/preOpen_TFCILTDEQN.jpg
PGINVIT,PGINVITIVN,,129.99,0.0,0.0,129.99,777,101002.23,-,136.49,102.75,129.99,-
GOKULAGRO,GOKULAGROBEN,,68.1,0.0,0.0,68.1,55,3745.5,-,84.0,18.9,68.1,-
LAKPRE,LAKPREBZN,,7.35,0.0,0.0,7.35,85,624.75,-,10.55,3.65,7.35,https://static.nseindia.com/sparklines/today/preOpen_LAKPREBZN.jpg
LPDC,LPDCBEN,,8.85,0.0,0.0,8.85,179,1584.15,-,17.9,1.85,8.85,-
OCCL,OCCLEQN, INTERIM DIVIDEND - RS 7 PER SHARE,868.3,0.0,0.0,868.3,1,868.3,-,1323.9,806.7,868.3,https://static.nseindia.com/sparklines/today/preOpen_OCCLEQN.jpg
DEN,DENEQN, EXTRA ORDINARY GENERAL MEETING,42.55,0.0,0.0,42.55,3227,137308.85,-,65.3,37.3,42.55,https://static.nseindia.com/sparklines/today/preOpen_DENEQN.jpg
AAKASH,AAKASHBEN,,30.0,0.0,0.0,30.0,210,6300.0,-,33.8,11.3,30.0,-
BARBEQUE,BARBEQUEEQN,,1388.6,0.0,0.0,1388.6,8,11108.8,-,1945.95,481.85,1388.6,https://static.nseindia.com/sparklines/today/preOpen_BARBEQUEEQN.jpg
CYIENT,CYIENTEQN, INTERIM DIVIDEND - RS 10 PER SHARE,874.5,0.0,0.0,874.5,237,207256.5,-,1292.0,590.0,874.5,https://static.nseindia.com/sparklines/today/preOpen_CYIENTEQN.jpg
NESCO,NESCOEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,571.85,0.0,0.0,571.85,205,117229.25,-,696.8,465.0,571.85,https://static.nseindia.com/sparklines/today/preOpen_NESCOEQN.jpg
TATAINVEST,TATAINVESTEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 24 PER SHARE,1422.3,0.0,0.0,1422.3,39,55469.7,-,1733.9,980.0,1422.3,https://static.nseindia.com/sparklines/today/preOpen_TATAINVESTEQN.jpg
BECTORFOOD,BECTORFOODEQN,INTERIM DIVIDEND - RS 1.25 PER SHARE,340.05,0.0,0.0,340.05,108,36725.4,-,464.1,328.4,340.05,https://static.nseindia.com/sparklines/today/preOpen_BECTORFOODEQN.jpg
ORIENTALTL,ORIENTALTLBEN,,11.65,0.0,0.0,11.65,84,978.6,-,16.95,5.05,11.65,-
CESC,CESCEQN,INTERIM DIVIDEND - RS 4.50 PER SHARE,79.1,0.0,0.0,79.1,5252,415433.2,-,102.45,5.77,79.1,https://static.nseindia.com/sparklines/today/preOpen_CESCEQN.jpg
SDBL,SDBLEQN,RIGHTS 1:13@ PREMIUM RS 30/-,39.1,0.0,0.0,39.1,1616,63185.6,-,59.01,27.18,39.1,https://static.nseindia.com/sparklines/today/preOpen_SDBLEQN.jpg
